Mod:Item:MetaData, Localized Name
Forestry:planksFireproof:20, Доски из сосны (Огнестойкость)
Forestry:planksFireproof:21, Доски из сливового дерева (Огнестойкость)
Forestry:planksFireproof:22, Доски из клёна (Огнестойкость)
Forestry:planksFireproof:23, Доски из цитрусового дерева (Огнестойкость)
Forestry:planksFireproof:24, Доски из гигантской секвойи (Огнестойкость)
Forestry:planksFireproof:25, Доски из муравьиного дерева (Огнестойкость)
Forestry:planksFireproof:26, Доски из падука (Огнестойкость)
Forestry:planksFireproof:27, Доски из кокоболо (Огнестойкость)
Forestry:planksFireproof:28, Доски из зебрано (Огнестойкость)
Forestry:slabsFireproof:0, Плита из лиственницы (Огнестойкость)
Forestry:slabsFireproof:1, Плита из тикового дерева (Огнестойкость)
Forestry:slabsFireproof:2, Плита из акации (Огнестойкость)
Forestry:slabsFireproof:3, Плита из липы (Огнестойкость)
Forestry:slabsFireproof:4, Плита из каштана (Огнестойкость)
Forestry:slabsFireproof:5, Плита из дерева Венге (Огнестойкость)
Forestry:slabsFireproof:6, Плита из баобаба (Огнестойкость)
Forestry:slabsFireproof:7, Плита из секвойи (Огнестойкость)
Forestry:slabsFireproof:8, Плита из хлопкового дерева (Огнестойкость)
Forestry:slabsFireproof:9, Плита из мирта (Огнестойкость)
Forestry:slabsFireproof:10, Плита из красного дерева (Огнестойкость)
Forestry:slabsFireproof:11, Плита из бальзы (Огнестойкость)
Forestry:slabsFireproof:12, Плита из ивы (Огнестойкость)
Forestry:slabsFireproof:13, Плита из орехового дерева (Огнестойкость)
Forestry:slabsFireproof:14, Плита из гринхарта (Огнестойкость)
Forestry:slabsFireproof:15, Плита из вишнёвого дерева (Огнестойкость)
Forestry:slabsFireproof:16, Плита из гибискуса (Огнестойкость)
Forestry:slabsFireproof:17, Плита из тополя (Огнестойкость)
Forestry:slabsFireproof:18, Плита из пальмы (Огнестойкость)
Forestry:slabsFireproof:19, Плита из дынного дерева (Огнестойкость)
Forestry:slabsFireproof:20, Плита из сосны (Огнестойкость)
Forestry:slabsFireproof:21, Плита из сливового дерева (Огнестойкость)
Forestry:slabsFireproof:22, Плита из клёна (Огнестойкость)
Forestry:slabsFireproof:23, Плита из цитрусового дерева (Огнестойкость)
Forestry:slabsFireproof:24, Плита из гигантской секвойи (Огнестойкость)
Forestry:slabsFireproof:25, Плита из муравьиного дерева (Огнестойкость)
Forestry:slabsFireproof:26, Плита из падука (Огнестойкость)
Forestry:slabsFireproof:27, Плита из кокоболо (Огнестойкость)
Forestry:slabsFireproof:28, Плита из зебрано (Огнестойкость)
Forestry:fencesFireproof:0, Забор из лиственницы (Огнестойкость)
Forestry:fencesFireproof:1, Забор из тикового дерева (Огнестойкость)
Forestry:fencesFireproof:2, Забор из акации (Огнестойкость)
Forestry:fencesFireproof:3, Забор из липы (Огнестойкость)
Forestry:fencesFireproof:4, Забор из каштана (Огнестойкость)
Forestry:fencesFireproof:5, Забор из дерева Венге (Огнестойкость)
Forestry:fencesFireproof:6, Забор из баобаба (Огнестойкость)
Forestry:fencesFireproof:7, Забор из секвойи (Огнестойкость)
Forestry:fencesFireproof:8, Забор из хлопкового дерева (Огнестойкость)
Forestry:fencesFireproof:9, Забор из мирта (Огнестойкость)
Forestry:fencesFireproof:10, Забор из красного дерева (Огнестойкость)
Forestry:fencesFireproof:11, Забор из бальзы (Огнестойкость)
Forestry:fencesFireproof:12, Забор из ивы (Огнестойкость)
Forestry:fencesFireproof:13, Забор из орехового дерева (Огнестойкость)
Forestry:fencesFireproof:14, Забор из гринхарта (Огнестойкость)
Forestry:fencesFireproof:15, Забор из вишнёвого дерева (Огнестойкость)
Forestry:fencesFireproof:16, Забор из гибискуса (Огнестойкость)
Forestry:fencesFireproof:17, Забор из тополя (Огнестойкость)
Forestry:fencesFireproof:18, Забор из пальмы (Огнестойкость)
Forestry:fencesFireproof:19, Забор из дынного дерева (Огнестойкость)
Forestry:fencesFireproof:20, Забор из сосны (Огнестойкость)
Forestry:fencesFireproof:21, Забор из сливового дерева (Огнестойкость)
Forestry:fencesFireproof:22, Забор из клёна (Огнестойкость)
Forestry:fencesFireproof:23, Забор из цитрусового дерева (Огнестойкость)
Forestry:fencesFireproof:24, Забор из гигантской секвойи (Огнестойкость)
Forestry:fencesFireproof:25, Забор из муравьиного дерева (Огнестойкость)
Forestry:fencesFireproof:26, Забор из падука (Огнестойкость)
Forestry:fencesFireproof:27, Забор из кокоболо (Огнестойкость)
Forestry:fencesFireproof:28, Забор из зебрано (Огнестойкость)
Forestry:stairsFireproof:0, Ступеньки из лиственницы (Огнестойкость)
Forestry:stairsFireproof:1, Ступеньки из тикового дерева (Огнестойкость)
Forestry:stairsFireproof:2, Ступеньки из акации (Огнестойкость)
Forestry:stairsFireproof:3, Ступеньки из липы (Огнестойкость)
Forestry:stairsFireproof:4, Ступеньки из каштана (Огнестойкость)
Forestry:stairsFireproof:5, Ступеньки из дерева Венге (Огнестойкость)
Forestry:stairsFireproof:6, Ступеньки из баобаба (Огнестойкость)
Forestry:stairsFireproof:7, Ступеньки из секвойи (Огнестойкость)
Forestry:stairsFireproof:8, Ступеньки из хлопкового дерева (Огнестойкость)
Forestry:stairsFireproof:9, Ступеньки из мирта (Огнестойкость)
Forestry:stairsFireproof:10, Ступеньки из красного дерева (Огнестойкость)
Forestry:stairsFireproof:11, Ступеньки из бальзы (Огнестойкость)
